id	chr	start	end	strand	Length	Copies	Annotation/Divergence	0-1uM-PCC-24h-1	100uM-K99A-24h-1	10uM-K99A-24h-1	10uM-PCC-24h-1	No-Peptide-24h-1	0-1uM-PCC-24h-MEKi	0-1uM-PCC-24h-2	100uM-K99A-24h-MEKi	100uM-K99A-24h-2	10uM-K99A-24h-MEKi	10uM-K99A-24h-2	10uM-PCC-24h-MEKi	10uM-PCC-24h-2	No-Peptide-24h-MEKi	No-Peptide-24h-2	No-Peptide-24h	No-Peptide-24h-std	10uM-K99A-24h	10uM-K99A-24h-std	100uM-K99A-24h	100uM-K99A-24h-std	0-1uM-PCC-24h	0-1uM-PCC-24h-std	10uM-PCC-24h	10uM-PCC-24h-std	gene_name
NM_145965	chr12	78226655	78684769	+	3275.0	1	Gphn|5730552E08Rik|AI662856|BC027112|C230040D23|GPH|GPHRYN|geph|-|12 D2|12|protein-coding	27.781	30.75	21.555	21.027	5.667000000000002	20.068	20.991	20.328	22.396	7.596	10.264	18.944000000000006	19.049	3.729	4.21	4.9385	1.0302545801888003	15.9095	7.9839426663773	26.573	5.907170050032432	24.386	4.801255044256682	20.038	1.3986572131870632	Gphn
NM_010276	chr4	11704447	11714993	+	2250.0	1	Gem|AV020497|RP23-54P14.1|4 A1|4 5.34 cM|protein-coding	10.970999999999998	18.741	15.142	9.33	2.803	7.167000000000002	8.693999999999999	6.193	8.328	4.11	5.002	6.472	6.739	1.994	2.263	2.533	0.381837661840735	10.072	7.17006276123159	13.5345	7.363102912495519	9.8325	1.6100821407617518	8.0345	1.832113670054352	Gem
NM_134115	chr17	28970885	29007937	-	3272.0	1	Stk38|5830476G13Rik|9530097A09Rik|AA617404|Ndr1|-|17 A3.3|17|protein-coding	26.064	30.043000000000006	50.474	29.008000000000006	71.671	44.144	47.62600000000001	56.179	48.677	87.992	88.126	43.28100000000001	40.938	92.896	86.175	78.923	10.255876754329595	69.3	26.623984525235898	39.36	13.17622776063013	36.845	15.246636415944366	34.973	8.435783899555528	Stk38
NM_008039	chr17	17887824	17893952	+	1292.0	1	Fpr2|E330010I07Rik|Fpr-rs2|-|17 A3.2|17|protein-coding	27.214	29.402	31.529	16.527	81.87100000000002	50.69	53.06399999999999	71.028	55.929	116.335	120.608	39.288	19.444000000000006	133.063	130.56	106.2155	34.42832206919175	76.0685	62.988364961316464	42.6655	18.757421584535546	40.139	18.278710293672248	17.985500000000005	2.062630480721181	Fpr2
NM_011655	chr17	35833920	35838301	-	2639.0	1	Tubb5|AA408537|AI596182|B130022C14Rik|M(beta)5|RP24-180B11.2|17 B1|17|protein-coding	378.711	410.878	364.482	440.367	230.267	325.209	328.515	280.936	339.858	164.227	197.469	344.57199999999995	392.19	128.35299999999998	140.425	185.34599999999998	63.52788743536184	280.9755	118.09602484630888	375.36800000000005	50.21872359986854	353.61300000000006	35.49393198844036	416.2785	34.06628339722337	Tubb5
NM_015800	chr17	78200248	78376592	+	5976.0	1	Crim1|AU015004|-|17 E2-E3|17|protein-coding	8.219	17.274	17.739	6.699	11.921	7.367000000000001	10.001	13.625	8.722000000000001	6.996	9.026	6.761	6.4129999999999985	6.35	6.104	9.0125	4.113240146162148	13.3825	6.161021384478389	12.998	6.0471771927073545	9.11	1.260064284074427	6.555999999999999	0.202232539419349	Crim1
NM_010234	chr12	85473901	85477270	+	2088.0	1	Fos|D12Rfj1|c-fos|cFos|-|12 D2|12 39.7 cM|protein-coding	8.149	14.112	14.142	6.662000000000001	15.698	10.001	14.931	23.525	16.039	29.006	33.314	9.626	8.923	30.171	33.872	24.785	12.850958641284315	23.728	13.55665120890849	15.075500000000002	1.3625947673464645	11.54	4.7955981900071665	7.7925	1.5987684322627842	Fos
NM_001277113	chr4	152324436	152334082	+	2147.0	1	Rpl22|2700038K18Rik|RP23-421E12.9|4 E2|4|protein-coding	178.679	183.269	150.91	169.174	81.992	93.077	87.255	78.929	83.65899999999998	35.671	43.113	94.498	116.307	28.935	32.596	57.294	34.92824656349071	97.0115	76.22398969156627	133.464	70.43490647399203	132.96699999999998	64.64653036319902	142.7405	37.38261420098922	Rpl22
NM_018824	chr2	132052496	132145108	-	6346.0	1	Slc23a2|AI844736|NBTL1|SVCT2|Slc23a1|YSPL2|YSPL3|mKIAA0238|RP23-370C15.1|2|2 G2|protein-coding	19.58	25.224	24.426	20.525	10.167	19.296	19.799	19.518	20.375	15.137	15.508	20.74	19.679	9.534	10.701	10.434000000000001	0.377595021153598	19.967	6.305978274621638	22.7995	3.4287607819735584	19.6895	0.15485638507983224	20.102	0.5982123368837897	Slc23a2
NM_011673	chr4	59189550	59222833	+	3708.0	1	Ugcg|AU043821|C80537|Epcs21|GlcT-1|Ugcgl|RP23-57N22.4|4 B3|4 32.44 cM|protein-coding	33.782	34.861	60.566	34.454	95.187	48.637	50.003	50.636	50.422	77.611	84.289	48.59	43.005	74.461	67.791	81.48899999999999	19.371897377386716	72.42750000000002	16.774694170088388	42.64149999999999	11.00328862204388	41.8925	11.469979097626984	38.7295	6.046470085926182	Ugcg
NM_001030294	chr14	80000302	80021930	+	1632.0	1	Olfm4|GC1|GW112|Gm296|Gm913|OlfD|pPD4|-|14 D3|14|protein-coding	4.391	9.813	10.550999999999998	2.878	21.541	7.5710000000000015	14.752	27.21	15.478	49.84	41.68	5.938	3.668	44.901	42.095	31.818	14.533872780508304	26.1155	22.01152699155604	12.645499999999998	4.005759915421791	9.5715	7.3263333598738205	3.273	0.5586143571373718	Olfm4
NM_001039723	chr5	123076275	123117445	+	1846.0	1	Tmem120b|-|-|5 F|5|protein-coding	12.259	16.967	19.563	12.839	5.769	9.019	10.902	11.550999999999998	10.936	8.008	8.299	8.166	10.154	3.342	5.7029999999999985	5.736000000000001	0.04666904755831942	13.931	7.964850783285271	13.9515	4.26456099733607	11.5805	0.959543902070148	11.4965	1.8985817074858584	Tmem120b
NM_024193	chr2	130274412	130279313	+	1881.0	1	Nop56|2310044F10Rik|Nol5a|RP23-20A6.6|2|2 F3|protein-coding	205.573	158.101	126.568	157.045	43.152	107.288	92.945	69.065	94.498	25.447	33.843	103.745	114.164	16.331	15.975	29.5635	19.2170409923068	80.2055	65.56647628552261	126.2995	44.974112603808	149.259	79.6400225514785	135.6045	30.321445884060246	Nop56
NM_207515	chr14	120275669	120431698	+	4489.0	1	Mbnl2|1110002M11Rik|AI047808|AI837313|AI849185|AL118326|MBLL|R75232|mKIAA4072|-|14 E4|14|protein-coding	9.373	14.183	18.887	9.763	16.296	13.4	18.09	23.312	17.492	25.489	25.59	13.284	10.408	26.665	25.015	20.6555	6.165264025165506	22.2385	4.739736754293411	15.8375	2.3398163389462847	13.7315	6.1638498116031295	10.0855	0.456083873865318	Mbnl2
NM_145634	chr11	115116214	115133992	-	1855.0	1	Cd300lf|CLIM1|CLM-1|CLM1|Digr2|F730004D16Rik|IREM1|IgSF13|LMIR3|Pigr3|RP23-342L24.3|11 E2|11|protein-coding	9.376	19.266	24.231	5.999	63.489	30.739	48.163	91.391	47.214	124.981	126.793	20.786	15.383	154.351	155.945	109.71700000000001	65.37626456138344	75.512	72.52228569205467	33.239999999999995	19.76222032060165	28.7695	27.426550721882624	10.691	6.6354900346545636	Cd300lf
NM_009098	chr4	117153836	117156132	-	732.0	1	Rps8|-|RP23-59L24.9|4 D1|4|protein-coding	200.49400000000003	183.383	159.239	183.317	95.347	72.431	58.971	63.548	62.08600000000001	28.38	34.204	78.17	87.596	20.004	20.863000000000003	58.105	52.668141489898794	96.7215	88.41309638565995	122.7345	85.76993123758459	129.73250000000002	100.07187299386378	135.4565	67.68496820195755	Rps8
NM_026640	chr19	12573525	12589696	+	3193.0	1	Fam111a|4632417K18Rik|AW413625|-|19 B|19|protein-coding	9.568	17.864	19.547	9.618	29.954	13.026	18.997	26.029	19.032	47.379	44.765	12.059	9.655	45.392	46.096	38.02500000000001	11.41411766191322	32.156	17.831818807962357	18.448	0.8259007204258639	14.2825	6.667309839807963	9.6365	0.02616295090346473	Fam111a
NM_018861	chr11	20302180	20332713	-	3916.0	1	Slc1a4|ASCT-1|ASCT1|AW045657|SATT|RP23-403O15.1|11 A3.1|11 12.97 cM|protein-coding	25.47	29.897	21.4	19.984	4.198	16.057000000000002	16.355	14.305	16.442999999999998	5.505	6.4060000000000015	15.095999999999998	17.303	1.5119999999999998	1.325	2.7615000000000003	2.031517782348951	13.903	10.602359077111092	23.17	9.513414634083807	20.9125	6.445278310515366	18.643500000000003	1.8957532803610917	Slc1a4
NM_008444	chr2	153291416	153333389	+	5620.0	1	Kif3b|AI854312|AW549267|mKIAA0359|RP23-192G18.6|2 G-H2|2 75.41 cM|protein-coding	28.433000000000003	34.344	32.974000000000004	31.81	16.410999999999998	29.716	28.255	27.574	28.672	15.597	20.378	27.114	29.499	11.143	13.394	14.9025	2.133341158839805	26.676	8.906717015825754	31.508000000000003	4.01070966289008	28.344	0.1258650070503839	30.6545	1.6341237713221857	Kif3b
NM_025323	chr12	4817608	4827659	+	1110.0	1	Sf3b6|0610009D07Rik|6030419K15Rik|AV001342|Sf3b14|-|12 A1.1|12|protein-coding	81.96600000000002	82.98	72.108	86.94	39.31	56.283	57.867	44.38	58.104	27.692	34.482	57.463	57.917	21.444000000000006	23.777	31.5435	10.983489632170643	53.295	26.605599748925023	70.542	17.58998828879659	69.9165	17.04056631981467	72.4285	20.522360110377164	Sf3b6
NM_001159574	chr5	74535482	74597124	+	2929.0	1	Fip1l1|1300019H17Rik|Rje|-|5|5 D|protein-coding	51.194	56.416	51.288	54.448	24.694000000000006	36.5	37.278	32.436	36.829	18.61	22.276	34.783	37.919	17.232	18.68	21.686999999999998	4.252540182055888	36.782	20.514581935784108	46.6225	13.850100523100927	44.236000000000004	9.840097966992008	46.1835	11.687767986232432	Fip1l1
NM_008388	chr15	43250040	43282736	-	1526.0	1	Eif3e|48kDa|Eif3s6|Int6|eIF3-p46|eIF3-p48|-|15 B3.2|15 16.73 cM|protein-coding	133.99	121.7	101.176	132.91899999999998	53.427	95.907	89.63799999999998	64.241	92.806	42.462	49.839	101.0	89.39	31.646	31.999	42.713	15.151884107265325	75.5075	36.30074082577382	107.25299999999999	20.43114333560416	111.814	31.361599959185767	111.15449999999998	30.779651078269307	Eif3e
NM_146036	chr12	87266728	87273952	+	1309.0	1	Ahsa1|BC023857|p38|-|12 D2|12|protein-coding	219.208	197.263	164.847	221.612	58.493	118.364	110.857	91.879	109.298	43.084	54.73	129.494	135.326	33.179	39.985	49.239	13.087132306200587	109.7885	77.86447742391906	153.2805	62.20064800707475	165.0325	76.61572684834361	178.46900000000002	61.01341572146247	Ahsa1
NM_178602	chr9	71478437	71485983	-	2242.0	1	Polr2m|AA407243|AA408799|AI303746|AW553238|D9Wsu138e|Grinl1a|mKIAA4185|-|9 D|9 39.85 cM|protein-coding	132.621	117.513	110.822	121.589	63.06800000000001	91.074	85.17299999999999	68.17699999999999	88.01	43.135	45.93	90.242	94.034	29.877	33.442	48.255	20.948745499432665	78.376	45.885573244757424	102.7615	20.861771365346698	108.897	33.550802553739445	107.8115	19.48432735559522	Polr2m
NM_172393	chr10	43950307	44004846	-	7394.0	1	Aim1|AI462491|AI463325|-|10 B2|10 23.14 cM|protein-coding	18.914	34.437	29.792	27.994	13.656	26.501	28.961	34.111999999999995	29.227	18.32	19.445	32.085	29.338	12.287	16.323	14.9895	1.8858537854245216	24.6185	7.3164338649372125	31.832	3.684026329981912	23.9375	7.104301830581237	28.666	0.9503515139147464	Aim1
NM_025882	chr6	82646712	82652865	-	1688.0	1	Pole4|2400007P05Rik|5830430F06Rik|-|6|6 D1|protein-coding	64.972	55.968	44.34	49.7	20.398	32.028	32.648	28.725	26.893	10.417	17.887	30.922	31.423	7.973	7.437	13.9175	9.16481099095884	31.1135	18.705095682727748	41.4305	20.55912966299887	48.81	22.856519595073934	40.5615	12.923790639746532	Pole4
NM_027427	chr11	83473108	83506740	+	2031.0	1	Taf15|2610111C21Rik|68kDa|TAFII68|Taf2n|RP23-249K18.5|11|11 B5|protein-coding	89.84100000000002	87.07	90.155	101.737	41.797	66.919	68.878	65.523	66.187	34.726	39.18	77.578	77.357	27.98	28.715	35.256	9.250370911482424	64.6675	36.04476817098427	76.6285	14.766510911518589	79.3595	14.823079454013618	89.54700000000001	17.239263325328118	Taf15
NM_026816	chr14	75896937	76010865	-	1457.0	1	Gtf2f2|1110031C13Rik|AI326315|-|14 D3|14|protein-coding	51.745	48.706	40.955	46.471	14.050999999999998	29.621	26.561	22.895	30.659	11.576	11.127	28.61	26.19	7.27	8.921	11.486	3.6274577874869833	26.041	21.091581069232333	39.68250000000001	12.76115608007361	39.153	17.807777177402013	36.3305	14.340832629244368	Gtf2f2
NM_029575	chr9	116087695	116175363	-	4704.0	1	Tgfbr2|1110020H15Rik|AU042018|DNIIR|RIIDN|TBR-II|TbetaR-II|TbetaRII|-|9 F3|9 68.39 cM|protein-coding	24.215	34.901	50.394	17.435	74.681	24.01	29.249	39.436	29.776	47.209	47.26	23.249	22.35	49.277	46.377	60.529	20.013950334704028	48.827	2.2160726522386143	32.3385	3.623922253581056	26.732	3.559575536493077	19.8925	3.4754298295318917	Tgfbr2
NM_178744	chr12	76370266	76388747	+	3983.0	1	Zbtb1|9430077A12|AI256369|Bsg2|C430003J21Rik|-|12 C3|12|protein-coding	36.447	41.348	33.229	33.853	18.315	28.866	29.821	26.256	29.695	16.596	20.75	28.668000000000006	29.093000000000004	13.36	14.617	16.465999999999998	2.614880876827842	26.9895	8.823985522426915	35.5215	8.2399153211668	33.134	4.685289532142033	31.473000000000006	3.3658282784479665	Zbtb1
NM_013760	chr12	44205897	44210068	-	1860.0	1	Dnajb9|AA408011|AA673251|AA673481|AW556981|ERdj4|Mdg1|mDj7|-|12 B1|12|protein-coding	47.45	35.905	32.126	30.905	14.009	27.756	27.0	20.204	23.655	12.009	16.34	22.191	22.772	9.883	9.938	11.9735	2.8786317062104336	24.233	11.162387647810835	29.78	8.662058069535206	37.225	14.460333675264886	26.8385	5.750899451390189	Dnajb9
NM_146145	chr4	101151974	101265282	-	5272.0	1	Jak1|AA960307|C130039L05Rik|RP23-336G7.2|4 C6|4 46.19 cM|protein-coding	63.529	83.353	112.566	60.12300000000001	189.793	71.839	83.208	102.09	81.92399999999998	150.542	145.65200000000004	70.306	64.187	159.832	141.85	165.8215	33.900820410426476	129.109	23.395334962338193	82.6385	1.010455590315727	73.3685	13.915154346970105	62.155	2.873681958742233	Jak1
NM_008452	chr8	72319062	72321654	+	1811.0	1	Klf2|Lklf|-|8|8 C1|protein-coding	61.67	87.01799999999999	152.26	47.92100000000001	255.757	70.66	82.542	140.049	88.605	116.366	113.421	74.375	64.973	130.265	104.934	180.3455	106.64796605889865	132.8405	27.46332027450435	87.8115	1.1221784617422057	72.10600000000001	14.758732736925655	56.446999999999996	12.057584832793019	Klf2
NM_153560	chr2	32535359	32569750	+	4204.0	1	Fam102a|AI426465|C230093N12Rik|Eeig1|RP23-255P20.4|2 B|2|protein-coding	20.605	31.752	41.658	13.545	64.391	26.879	33.086	43.239	32.69	37.906	37.37300000000001	23.526	23.357	38.596	30.743	47.56700000000001	23.79272897336493	39.5155	3.0299525573844024	32.221	0.6632661607529997	26.8455	8.825399735989286	18.451	6.938131737002402	Fam102a
NM_030209	chr8	119992470	120052793	+	4133.0	1	Crispld2|1810049K24Rik|Lcrisp2|Lgl1|coffeecrisp|-|8 E1|8|protein-coding	5.699	14.469	13.33	3.2430000000000003	36.376	10.653	17.51	35.468	17.859	60.412	65.67699999999999	7.22	4.792	72.488	73.102	54.739	25.96920364585712	39.5035	37.01491867477221	16.164	2.3970919882223893	11.604500000000002	8.35163819259431	4.0175	1.0953084040579617	Crispld2
NM_001253685	chr10	63382443	63408840	+	1145.0	1	Dnajc12|Jdp1|mJDP1|-|10 B4|10|protein-coding	7.869	13.126	15.109000000000002	6.658	5.283	4.306	6.365	10.203	6.465	3.071	6.062	3.896	3.812	1.578	6.691	5.987	0.9956063479106572	10.5855	6.397195049394692	9.7955	4.710038269483587	7.117000000000001	1.0634885989045717	5.2349999999999985	2.012425899256914	Dnajc12
NM_009226	chr18	10617796	10628230	+	831.0	1	Snrpd1|AA407109|AL023031|SMD1|-|18 A1|18|protein-coding	93.65	89.811	69.199	97.912	17.358	40.417	35.139	30.487	39.429	9.169	13.364	42.573	43.495	6.224	8.683	13.0205	6.1341513267933	41.2815	39.481307127550885	64.62	35.62545384974065	64.39450000000001	41.37352487400607	70.7035	38.47862971182834	Snrpd1
NM_011772	chr10	128632415	128645993	-	3570.0	1	Ikzf4|A630026H08Rik|Eos|Zfpn1a4|Znfn1a4|-|10 D3|10|protein-coding	10.131	15.602	13.931	9.959	3.881	17.029	22.023000000000003	25.449	19.023	8.081	11.18	18.082	17.35	2.5660000000000003	3.655	3.7680000000000002	0.1598061325481627	12.5555	1.9452507550442044	17.3125	2.4190122984391724	16.077	8.40891384187043	13.6545	5.2262262197497735	Ikzf4
NM_001085390	chr19	53529318	53541322	+	1150.0	1	Dusp5|Gm337|-|19 D2|19|protein-coding	311.394	440.292	265.062	367.115	75.661	194.251	216.876	211.857	221.948	50.23	67.211	253.645	333.325	34.082	53.464	64.5625	15.695649221997785	166.1365	139.90178376453957	331.12	154.39252303139548	264.135	66.83431874419018	350.22	23.89313813629314	Dusp5
NM_001172146	chr5	143902704	143909839	-	1179.0	1	Aimp2|AA407136|AA407225|Aimp2(p38)|Jtv1|-|5 G2|5|protein-coding	115.487	96.927	71.183	86.97	19.776	50.972	44.629	30.621	51.499	12.704	15.601	50.577	63.687	6.395	8.719	14.2475	7.81847967957966	43.391999999999996	39.3024091119107	74.21300000000001	32.122446855742524	80.058	50.104172301316396	75.32849999999998	16.463567186366483	Aimp2
NM_001287058	chr17	46016994	46032377	-	3318.0	1	Vegfa|Vegf|Vpf|-|17 C|17 22.79 cM|protein-coding	35.454	32.123000000000005	29.189	28.954	11.328	24.721	24.39	24.879	26.505	15.505999999999998	14.614	22.237	22.664	12.038	11.261	11.2945	0.04737615433938367	21.9015	10.306081335793936	29.314	3.9725258967060295	29.921999999999997	7.823429427047963	25.809	4.447701653663361	Vegfa
NM_001077496	chr11	79513385	79523762	-	3525.0	1	Evi2b|Evi-2|Evi2|RP23-271B20.2|11 B5|11|protein-coding	5.921	11.067	17.183	4.182	46.727	12.671	19.556	33.32	17.871	85.575	75.317	8.945	6.968	93.458	78.994	62.8605	22.81621450854632	46.25	41.10694561749874	14.469000000000001	4.811154539193266	12.738499999999998	9.641400961478576	5.574999999999998	1.9699994923857256	Evi2b
NM_007409	chr3	138277645	138290691	+	1323.0	1	Adh1|ADH-AA|AI194826|Adh-1|Adh-1-t|Adh-1e|Adh-1t|Adh-3e|Adh1-e|Adh1-t|Adh1tl|Adh3-e|-|3 G3|3 64.16 cM|protein-coding	17.58	29.1	15.364	14.61	2.735	11.312	7.463999999999999	8.883	10.329	0.7879999999999999	0.8240000000000001	7.247000000000001	7.4860000000000015	0.33	1.121	1.9280000000000002	1.1412703448350876	8.094000000000001	10.2813325984524	19.7145	13.273101389652686	12.521999999999998	7.153092198483117	11.048	5.037428709172964	Adh1
NM_026610	chr16	37647602	37654368	-	449.0	1	Ndufb4|0610006N12Rik|1300010H20Rik|-|16 B3|16|protein-coding	24.454	20.47	21.588	17.623	7.1389999999999985	12.532	9.321	11.912	8.762	10.153	6.404	8.679	7.477	3.608	3.853	5.496	2.323552882978994	13.995999999999999	10.736709365536537	14.616	8.278806194132095	16.8875	10.700646919696023	12.55	7.174305401918713	Ndufb4
NM_001286100	chr13	24582189	24733806	+	5441.0	1	Fam65b|-|RP23-461O24.1|13|13 A3.2|protein-coding	11.005999999999998	11.912	26.317	7.6960000000000015	44.45	17.218	19.791	30.641	21.377	47.42100000000001	48.895	15.388	12.433	49.33600000000001	47.607	46.0285	2.2323361082059257	37.606	15.965056905629867	16.6445	6.6927656839306655	15.3985	6.211933072723823	10.0645	3.3495648224806707	Fam65b
NM_173750	chr2	106962529	106970391	-	3256.0	1	Arl14ep|2700007P21Rik|4930448O08Rik|ARF7EP|RP23-12N7.2|2 E3|2|protein-coding	31.894	34.746	31.064	31.991	13.735	26.545	28.884	23.451	28.361	14.521	15.166	29.195	25.587	8.113999999999999	9.927	11.831	2.6926626227583714	23.115	11.241583607303744	31.5535	4.51487679787612	30.389000000000006	2.1283914113714717	28.789	4.528311826718618	Arl14ep
NM_172429	chr19	53379214	53390573	-	2118.0	1	Smndc1|2410004J23Rik|4933440I19Rik|-|19 D2|19|protein-coding	60.448	60.716	51.269	58.409	24.458	45.683	43.404	35.619	44.039	22.938	23.034	45.027	43.668	17.564	16.941	20.6995	5.315321674179276	37.1515	19.965159966802172	52.3775	11.792419789848047	51.926	12.051927978543473	51.0385	10.423461061470913	Smndc1
NM_001033256	chr2	122630625	122632704	+	1318.0	1	Spata5l1|AV141009|C130039A10Rik|-|2 E5|2|protein-coding	27.886	31.815	34.445	26.042	19.77	17.825	20.443	17.674	18.773	9.042	9.592	20.385	21.863000000000003	7.801	5.1370000000000005	12.4535	10.34709352910275	22.0185	17.573724832829267	25.294	9.222086640234957	24.1645	5.262995772371489	23.9525	2.9549992385785973	Spata5l1
NM_011203	chr5	20986645	21055797	-	3146.0	1	Ptpn12|P19-PTP|PTP-P19|PTP-PEST|PTPG1|-|5|5 A3-B|protein-coding	11.443	17.391	19.397	11.197	23.516	16.189	16.621	25.434	17.868	33.535	32.464	14.114	11.382	32.522	32.441	27.9785	6.310928022089932	25.9305	9.239764309764608	17.6295	0.3372899346258177	14.032	3.6613989129839437	11.2895	0.13081475451949634	Ptpn12
NM_026157	chr18	4375592	4397330	+	2640.0	1	Mtpap|0610027A18Rik|AW551379|Papd1|-|18 A1|18|protein-coding	24.24	27.314	26.832	26.537	10.399	23.049	22.371	21.592	21.43	10.731	14.723	22.529	22.232	8.945	9.473	9.936	0.6547808793787505	20.7775	8.562356013387907	24.372	4.160616300501637	23.3055	1.3215825740377192	24.3845	3.0440946930081023	Mtpap
NM_024240	chr8	23226610	23237668	-	1354.0	1	Gins4|2810037C03Rik|4933405K01Rik|Sld5|-|8|8 A3|protein-coding	33.18	31.843000000000004	30.75	27.671	14.204	21.978	19.24	17.983	21.714	14.862	13.475	22.38	20.29	7.777	12.119000000000002	13.1615	1.4743176387739485	22.1125	12.215269644997607	26.7785	7.162284586638559	26.21	9.857068529740463	23.9805	5.219155151937895	Gins4
NM_026929	chr2	119351242	119354327	+	1565.0	1	Chac1|1810008K03Rik|RP23-46P4.9|2 E5|2|protein-coding	22.708	28.432	21.874	22.001	4.063	13.232	14.602	13.355	14.851	4.6610000000000005	7.286	12.613	15.588	6.928	5.874	4.9685	1.2805703807288369	14.580000000000002	10.315273723949355	21.6415	9.603217195294498	18.655	5.7318075682981435	18.7945	4.534675787749331	Chac1
NM_144900	chr3	101576219	101604707	-	3677.0	1	Atp1a1|Atpa-1|BC010319|-|3 F3|3 44.3 cM|protein-coding	207.568	222.111	170.415	193.631	111.216	148.688	148.67600000000004	138.75799999999998	148.22	61.9	73.593	151.741	164.613	51.855	60.043	85.62950000000002	36.18477531365918	122.004	68.46349276804393	185.1655	52.24882716865504	178.122	41.64293255763806	179.122	20.518824576471086	Atp1a1
NM_145615	chr9	55454436	55512243	-	1450.0	1	Etfa|2010200I21Rik|D9Ertd394e|-|9 B|9|protein-coding	33.295	38.576	33.509	36.155	18.826	20.883000000000006	21.047	17.472	22.311	8.399	12.583	22.065	19.872	5.329	7.567	13.1965	7.961315249379338	23.046	14.796916503109696	30.4435	11.501091795999196	27.171	8.660643855972834	28.0135	11.513819718060555	Etfa
NM_026456	chr1	16642765	16656865	-	949.0	1	Tceb1|2610043E24Rik|2610301I15Rik|AA407206|AI987979|AW049146|-|1 A3|1|protein-coding	82.66799999999998	88.204	73.73899999999998	95.066	34.539	50.489	51.482	44.642	53.944	27.587	31.503	62.511	53.534	23.9	29.009	31.774	3.910300499961632	52.621	29.86536201019501	71.074	24.22547832345107	67.07499999999999	22.05183207808372	74.3	29.36755883623969	Tceb1
NM_177445	chr1	128363707	128417416	-	2214.0	1	Dars|5730439G15Rik|-|1 E4|1|protein-coding	74.881	74.065	60.665	76.781	33.789	54.89	49.89	40.845	49.027	25.943	35.471	57.433	49.128	25.836	27.078000000000007	30.4335	4.745393608542932	48.068000000000005	17.814848245213877	61.54600000000001	17.704539587348766	62.3855	17.671305568633002	62.9545	19.55362382015158	Dars
