id	id	chr	start	end	strand	Length	Copies	Annotation/Divergence	../../rep1/tag-dirs/0-1uM-PCC-24h-KAA-15-01-22 reads	../../rep1/tag-dirs/100uM-K99A-24h-KAA-15-01-22 reads	../../rep1/tag-dirs/10uM-K99A-24h-KAA-15-01-22 reads	../../rep1/tag-dirs/10uM-PCC-24h-KAA-15-01-22 reads	../../rep1/tag-dirs/No-Peptide-24h-KAA-15-01-22 reads	0-1uM-PCC-24h-0-5uM-MEKi	0-1uM-PCC-24h	100uM-K99A-24h-0-5uM-MEKi	100uM-K99A-24h	10uM-K99A-24h-0-5uM-MEKi	10uM-K99A-24h	10uM-PCC-24h-0-5uM-MEKi	10uM-PCC-24h	No-Peptide-24h-0-5uM-MEKi	No-Peptide-24h	gene_name	pc1	pc2
NM_138950	NM_138950	chr11	75440943	75454717	-	6897.0	1	Wdr81|BC054822|Gm883|mFLJ00182|RP23-384C18.6|11 B5|11|protein-coding	4.9830000000000005	5.199	6.499	4.212	13.23	6.468	7.097	10.479000000000001	7.272	13.654000000000002	10.984000000000002	5.977	6.985	13.877	15.142000000000001	Wdr81	-0.000328230228795101	0.0018163663488541817
NM_007875	NM_007875	chr9	44326845	44333600	+	1894.0	1	Dpagt1|AU021132|Dpagt2|GPT|Gnpta|-|9 A5.2|9 24.84 cM|protein-coding	26.375	16.662	14.468	21.155	11.055	18.866	16.932000000000002	9.512	16.562	8.149	8.638	19.355999999999998	18.995	6.021	7.228	Dpagt1	0.0005056402936283973	0.0009638628654096745
NM_025836	NM_025836	chr17	56278962	56290511	-	2149.0	1	Plin3|1300012C15Rik|M6prbp1|Tip47|-|17|17 D|protein-coding	12.539000000000001	12.225	14.559000000000001	10.860999999999999	32.236999999999995	12.741	15.185	29.243000000000002	16.74	39.244	33.845	13.145999999999999	12.237	56.483000000000004	46.318999999999996	Plin3	-0.0013841608731986988	0.0035388879792115405
NM_024258	NM_024258	chr16	87454985	87483513	+	2899.0	1	Usp16|1200004E02Rik|2810483I07Rik|6330514E22Rik|UBPM|-|16 C3.3|16|protein-coding	38.713	36.82	31.404	38.536	21.346999999999998	29.734	27.85	23.62	29.158	15.163	20.711	31.375999999999998	28.159000000000002	14.788	13.383	Usp16	0.0006176247225110291	-0.0033365931094946283
NM_027246	NM_027246	chr10	93583029	93589658	-	807.0	1	Snrpf|2010013O18Rik|SMF|sm-F|snRNP-F|-|10 C2|10|protein-coding	26.433000000000003	28.351	16.573	25.43	9.481	16.029	18.995	13.342	16.42	5.3260000000000005	6.144	18.997	20.660999999999998	3.938	5.6339999999999995	Snrpf	0.0006669799161988538	0.002065330989573484
NM_146116	NM_146116	chr2	25222158	25224702	-	1594.0	1	Tubb4b|4930542G03Rik|Tubb2c|Tubb2c1|RP23-132N23.7|2 A3|2|protein-coding	82.711	85.402	71.946	85.611	36.52	64.595	59.589	53.597	61.147	33.705999999999996	30.668000000000003	61.888000000000005	69.852	20.914	23.781999999999996	Tubb4b	0.001936638754765061	0.0031311955305996907
NM_001167996	NM_001167996	chr3	68869586	68872163	+	2575.0	1	1110032F04Rik|AI115547|-|3 E1|3|protein-coding	16.08	6.449	5.178	13.765	2.7910000000000004	12.368	9.185	8.199	11.317	2.5540000000000003	2.3680000000000003	11.987	13.32	1.839	2.917	1110032F04Rik	0.000451621486345603	0.0023905676982893145
NM_028381	NM_028381	chr17	55959187	55967951	+	1303.0	1	Ccdc94|2900016D05Rik|AI413813|-|17 D|17|protein-coding	18.108	20.192999999999998	18.205	15.445	7.935	9.26	8.192	9.344	11.004000000000001	4.698	4.185	9.05	13.482999999999999	6.265	4.7410000000000005	Ccdc94	0.0003463607335638177	0.0024733119263998776
NM_001290984	NM_001290984	chr1	53344617	53352752	-	1003.0	1	Asnsd1|2210409M21Rik|-|1|1 C1|protein-coding	35.599000000000004	42.67100000000001	35.924	32.168	43.246	28.455	32.348	45.817	32.306	52.073	54.621	30.058000000000003	25.381999999999998	39.574	47.896	Asnsd1	-0.0010707815856745824	-0.008814804940460537
NM_001083808	NM_001083808	chr3	89083979	89090031	-	1899.0	1	Rusc1|2210403N08Rik|AA408288|NESCA|-|3|3 F2|protein-coding	4.855	7.187	9.929	4.718	14.238	7.331	8.865	12.415	8.968	17.180999999999997	14.177	5.886	7.13	15.094000000000001	16.11	Rusc1	-0.00036816170333297643	-0.0001976344363369552
NM_019869	NM_019869	chr19	4800566	4811634	-	3163.0	1	Rbm14|1300007E16Rik|PSP2|Sytip|p16|p16K|-|19 A|19|protein-coding	29.824	31.576999999999998	25.538	33.617	21.739	27.215999999999998	25.303	22.049	27.166	14.454	18.840999999999998	31.625999999999998	35.308	12.884	14.594000000000001	Rbm14	0.000720465339196662	0.0020901252667249338
NM_008655	NM_008655	chr10	80930091	80932204	+	1260.0	1	Gadd45b|AI323528|Myd118|-|10 C1|10 39.72 cM|protein-coding	602.5419999999999	807.8710000000001	669.416	557.9540000000001	143.97899999999998	218.22	251.421	251.113	253.84	83.988	107.34200000000001	231.46	302.182	49.206	70.41	Gadd45b	0.00965023128126405	0.01469971543715323
NM_008218	NM_008218	chr11	32283672	32284486	+	554.0	2	Hba-a1|Hba|Hba1|Hbat1|-|11 A4|11 18.86 cM|protein-coding	1.0590000000000002	1.4240000000000002	1.181	0.5870000000000001	3.826	0.838	1.0190000000000001	1.905	1.869	1.411	1.7	0.9259999999999999	0.606	7.5360000000000005	12.044	Hba-a1	-0.00036168675614637013	0.005352547531071376
NM_018773	NM_018773	chr6	51859165	52012549	-	1624.0	1	Skap2|2610021A10Rik|AA960083|BB137539|RA70|SKAP-HOM|Saps|Scap2|mSKAP55R|-|6 B3|6|protein-coding	11.87	18.849	22.136999999999997	13.638	60.803999999999995	23.896	30.2	46.757	29.993000000000002	78.517	70.277	24.089000000000002	14.987	91.81700000000001	95.926	Skap2	-0.00319310694164307	0.0038858258034979633
NM_009103	NM_009103	chr7	102441695	102469771	+	3976.0	1	Rrm1|RnrM1|-|7 E3|7 54.72 cM|protein-coding	17.265	18.146	13.424000000000001	21.818	11.417	15.669	16.687	11.610999999999999	15.530999999999999	8.927	11.222999999999999	16.352	16.915	5.987	7.247000000000001	Rrm1	0.0003911603533885589	-0.0013769769355473924
NM_170591	NM_170591	chr14	60219468	60251378	-	2377.0	1	Nupl1|1700017F11Rik|mKIAA0410|-|14 D1|14|protein-coding	39.105	34.302	28.872	36.221	16.269000000000002	31.945	29.456	22.708000000000002	31.51	17.397000000000002	18.563	32.42	30.718000000000004	14.129000000000001	13.265999999999998	Nupl1	0.0007744037167362111	-0.0015407844426558084
NM_011869	NM_011869	chr11	98704591	98729435	-	3382.0	1	Med24|911GSE|AU040102|AW547152|D11Ertd307e|DRIP100|Gse2|Pparb2|Pparbp2|R75526|Thrap4|Trap100|RP23-395E10.5|11 D|11 62.46 cM|protein-coding	17.745	19.49	17.584	19.839000000000002	12.932	18.112000000000002	17.644000000000002	14.982000000000001	17.662	11.072000000000001	12.402000000000001	19.496	19.952	7.351	8.402999999999999	Med24	0.0004454991228449184	-0.0007349341214784502
NM_001290546	NM_001290546	chrX	52912214	52956961	+	4124.0	1	Phf6|2700007B13Rik|4931428F02Rik|mKIAA1823|-|X|X A4|protein-coding	43.503	26.055	17.038	48.676	8.637	39.764	33.078	17.986	29.345	10.800999999999998	12.731	43.153999999999996	41.082	7.237	7.155	Phf6	0.001338395843692018	0.002740995777316787
NM_001025571	NM_001025571	chr3	87846755	87855722	+	4725.0	1	Sh2d2a|Lad|Ribp|Tsad|-|3 F1|3 38.78 cM|protein-coding	66.92	32.117	22.843000000000004	51.461999999999996	47.301	43.141000000000005	35.16	19.988	34.388000000000005	19.695999999999998	21.92	41.637	45.922	29.448	25.052	Sh2d2a	0.0008085305571358556	0.007510852147302663
NM_173453	NM_173453	chr11	60864452	60879038	-	1219.0	1	Tmem11|5730466P16Rik|AA409091|RP23-278I21.11-001|11 B2|11|protein-coding	58.032	43.783	41.67100000000001	48.786	17.219	27.315	23.916	17.146	26.285	12.394	12.485999999999999	24.226999999999997	29.926	4.396	6.893	Tmem11	0.000926514502870895	0.00020757993672268615
NM_025310	NM_025310	chr11	106249144	106255802	-	2842.0	1	Ftsj3|AA537063|AU045295|C79843|D11Ertd400e|Epcs3|RP23-418O11.2|11 E1|11 68.89 cM|protein-coding	122.686	94.411	64.616	110.43700000000001	23.375999999999998	70.82600000000001	58.985	46.85	56.278999999999996	15.994000000000002	23.026999999999997	68.286	75.58	11.005999999999998	13.86	Ftsj3	0.0024538526190781237	0.005694896815669025
NM_025895	NM_025895	chr5	45520229	45529284	+	4562.0	1	Med28|1500003D12Rik|AI451633|AU045690|Eg1|FKSG20|magicin|Fksg20|5 B3|5|protein-coding	21.761999999999997	23.078000000000003	18.692	23.101999999999997	11.48	14.089	13.120999999999999	11.138	14.092	6.324	7.26	14.790999999999999	16.214000000000002	5.778	7.02	Med28	0.0003883745568107686	0.001590588787520619
NM_013689	NM_013689	chr5	72755718	72868448	-	2534.0	1	Tec|-|-|5 C3.2|5 38.44 cM|protein-coding	4.498	5.604	7.247000000000001	3.5789999999999997	22.871	7.142	8.238999999999999	10.22	6.577999999999999	16.319000000000003	16.533	5.422999999999999	5.984	24.418000000000003	22.156999999999996	Tec	-0.0006719579320564558	0.0015454922990826246
NM_144866	NM_144866	chr18	34902785	34932003	-	3692.0	1	Etf1|AI463371|D6Ertd109e|ERF|ERF1|SUP45L1|TB3-1|-|18 B1|18|protein-coding	120.92200000000001	116.619	82.109	134.265	40.833	98.639	89.70200000000001	68.01	90.12100000000001	43.216	48.357	99.477	96.445	29.89	40.95	Etf1	0.0024803900096810497	0.002887845457549961
NM_010724	NM_010724	chr17	34198195	34201454	+	1215.0	1	Psmb8|Lmp-7|Lmp7|-|17 B1|17 17.98 cM|protein-coding	208.125	209.05	140.976	217.317	259.689	155.356	131.005	128.816	138.075	75.736	81.815	171.458	175.222	120.05799999999999	131.797	Psmb8	0.0020178014915701726	0.04943062695032681
NM_024439	NM_024439	chr7	66079649	66089405	+	1183.0	1	Vimp|1500011E07Rik|C78786|H-4|H-47|H4|H47|Sels|-|7 C|7 35.49 cM|protein-coding	49.595	50.817	36.716	52.378	35.049	39.865	33.548	27.9	33.21	14.808	18.859	37.144	40.107	16.434	19.218	Vimp	0.0008770532919534014	0.0043997618922452224
NM_011327	NM_011327	chr4	108043830	108118547	-	2646.0	1	Scp2|AA409774|AA409893|C76618|C79031|NSL-TP|SCP-2|SCP-X|SCPX|ns-LTP|RP23-84A23.1|4 C7|4 50.2 cM|protein-coding	6.478	7.603	11.083	5.4479999999999995	18.953	5.919	6.912999999999999	8.059	6.984	10.386	10.287	5.891	4.081	12.693	12.850999999999999	Scp2	-0.00031688663698512985	-8.091335447448812e-05
NM_019683	NM_019683	chr9	14780198	14782964	-	1760.0	1	Ankrd49|AW060934|C86108|Gbif|-|9|9 A3|protein-coding	18.597	16.025	10.132	15.417	5.875	13.414000000000001	12.424000000000001	9.796	14.382	7.733	7.803	13.78	12.620999999999999	4.957	7.0489999999999995	Ankrd49	0.00028784535542586003	-0.00010744332176230068
NM_031376	NM_031376	chr19	41274218	41385070	-	2596.0	1	Pik3ap1|1810044J04Rik|BCAP|-|19|19 D1|protein-coding	3.9389999999999996	4.756	3.072	2.951	9.121	6.569	6.7379999999999995	10.22	7.377999999999999	7.024	10.027000000000001	7.347	5.28	11.209000000000001	13.745999999999999	Pik3ap1	-0.0003093998138226529	0.0010390897154452356
NM_178372	NM_178372	chr17	25298394	25300161	+	1209.0	1	Prss34|C130091P12|Mcp11|mMcp-11|-|17 A3.3|17 12.53 cM|protein-coding	25.859	36.314	50.473	16.137999999999998	88.133	16.649	22.519000000000002	36.321999999999996	25.346	65.07	77.915	14.08	14.763	75.093	71.417	Prss34	-0.002724400177705212	-0.012847800049157226
NM_145928	NM_145928	chr14	40906444	40966807	-	2465.0	1	Tspan14|AA958793|D14Ertd226e|Tm4sf14|-|14 B|14 22.36 cM|protein-coding	14.604000000000001	17.155	22.581999999999997	12.517000000000001	43.43600000000001	15.037	17.149	18.072	16.799	28.903000000000002	29.144000000000002	14.394	15.458	34.96	33.985	Tspan14	-0.000802201731478816	0.0007811313151064055
NM_145374	NM_145374	chr6	8209227	8236273	+	3690.0	1	Mios|C81488|-|6 A1|6|protein-coding	14.037	13.106	12.192	11.799000000000001	7.3	10.36	9.825	9.212	9.679	4.412	6.181	9.171	10.144	3.428	4.541	Mios	0.0002410905145821947	-0.000375544420708011
NM_009082	NM_009082	chr9	106429539	106431567	+	704.0	1	Rpl29|Rpl43|-|9|9 F2-F4|protein-coding	55.599	41.126999999999995	41.653999999999996	59.327	43.695	37.985	36.135	27.69	36.763000000000005	16.003	23.029	44.135	55.077	20.976999999999997	17.480999999999998	Rpl29	0.0012890597087843185	0.0057989694593329226
NM_007799	NM_007799	chr1	131638314	131675507	+	2108.0	1	Ctse|A430072O03Rik|C920004C08Rik|CE|CatE|-|1 F|1 57.14 cM|protein-coding	1.869	1.909	4.598	1.6969999999999998	12.582	2.201	3.0780000000000003	4.373	3.4130000000000003	10.04	8.161	1.703	1.858	13.804	10.41	Ctse	-0.0003514572229662176	0.00017595750679714266
NM_001099634	NM_001099634	chr19	37899036	38043577	-	7039.0	1	Myof|2310004N10Rik|2310051D19Rik|E030042N20Rik|Fer1l3|-|19 C2|19|protein-coding	0.56	1.367	0.843	0.534	5.45	1.7309999999999999	2.044	4.249	1.8969999999999998	4.857	3.6910000000000003	1.369	1.0090000000000001	5.435	10.708	Myof	-0.00033255377013976053	0.003299523997216477
NM_008969	NM_008969	chr2	36230426	36252271	+	2853.0	1	Ptgs1|COX1|Cox-1|Cox-3|PGHS-1|PHS 1|Pghs1|RP23-454A14.2|2 B|2 24.19 cM|protein-coding	0.764	1.59	2.6660000000000004	0.7090000000000001	5.926	2.42	3.2960000000000003	7.425	3.719	12.577	9.645	1.456	1.6669999999999998	13.934000000000001	12.975	Ptgs1	-0.0004579786286855601	0.00046418068415236184
NM_008390	NM_008390	chr11	53770014	53777324	+	2126.0	1	Irf1|AU020929|Irf-1|RP23-303F24.1|11 B1.3|11 32.0 cM|protein-coding	152.138	113.645	64.408	194.162	101.429	160.845	123.462	77.425	125.68	50.726000000000006	51.443999999999996	209.071	207.199	57.915	80.55199999999999	Irf1	0.0046920940913345	0.0567344646324989
NM_001111288	NM_001111288	chr15	89371637	89373818	-	1140.0	1	Sco2|-|-|15|15|protein-coding	35.291	28.235	23.069000000000003	36.732	18.956	25.441999999999997	19.923	15.495	24.519000000000002	8.683	11.829	28.425	31.608	12.408	7.24	Sco2	0.0008901125681637875	0.0023880608090375865
NM_023040	NM_023040	chr17	24693191	24696156	-	1770.0	1	Gfer|Alr|ERV1|MNCb-0663|17 A3.3|17 12.48 cM|protein-coding	25.524	24.715	18.324	24.189	12.062999999999999	13.960999999999999	13.335999999999999	13.16	14.242	4.342	6.779	16.077	17.671	4.189	4.216	Gfer	0.000525602456701982	0.000888019151075153
NM_026748	NM_026748	chr5	139751282	139775678	-	7064.0	1	Ints1|1110015K06Rik|-|5|5 G1|protein-coding	20.45	17.305	16.773	19.738	12.142000000000001	18.23	15.71	14.982999999999999	17.007	9.642999999999999	11.44	18.465	20.958000000000002	8.442	7.968999999999999	Ints1	0.0004661553152599642	0.0004619397229887609
NM_001146196	NM_001146196	chr12	40059771	40134228	-	2979.0	1	Scin|AW545522|adseverin|-|12 B1|12|protein-coding	14.898	46.465	41.915	14.324000000000002	13.398	13.455	25.508000000000003	37.16	27.054000000000002	19.784000000000002	26.861	12.323	10.8	6.631	14.6	Scin	-1.7058432164920403e-06	-0.012972286598573498
NM_001293622	NM_001293622	chr3	136670066	136937727	+	4801.0	1	Ppp3ca|2900074D19Rik|CN|Caln|Calna|CnA|-|3 G3|3|protein-coding	5.638999999999999	8.594	12.139000000000001	4.418	22.98	9.896	12.821	19.73	13.186	38.184	34.192	8.811	6.689	41.986000000000004	38.635	Ppp3ca	-0.0013558178281459993	-0.002286807656745614
NM_009744	NM_009744	chr16	23965052	23988612	-	3273.0	1	Bcl6|Bcl5|-|16 B1|16 15.26 cM|protein-coding	5.531000000000001	4.001	6.023	2.947	15.812000000000001	4.165	4.224	5.827000000000001	5.314	21.27	16.117	4.167	3.795	29.241999999999997	19.660999999999998	Bcl6	-0.0007065643611147625	0.0003938761513084663
NM_029410	NM_029410	chr7	44991222	44997579	-	1066.0	1	Bcl2l12|2810475P17Rik|5430429M05Rik|Bcl-L12|Bcl2-L12|-|7|7 B2|protein-coding	11.755	12.84	13.045	14.675999999999998	7.711	12.460999999999999	11.557	11.289000000000001	14.373	6.415	7.023	12.745999999999999	15.484000000000002	7.013999999999999	4.126	Bcl2l12	0.00045086880116052214	8.070923952686196e-05
NM_145706	NM_145706	chr10	7667504	7678886	+	1280.0	1	Nup43|2610016K01Rik|2610529I12Rik|AA409950|p42|-|10 A1|10|protein-coding	36.146	31.896	20.45	32.207	2.625	20.121	17.707	15.779000000000002	17.268	6.716	4.997	21.43	19.408	4.5760000000000005	3.514	Nup43	0.0007207709661176377	0.0012505884410072543
NM_175001	NM_175001	chr11	58171654	58179581	+	736.0	1	Mrpl22|E030011D16Rik|HSPC158|MRP-L25|Rpml25|RP24-499A8.2|11 B1.3|11|protein-coding	17.31	14.953	16.838	17.180999999999997	9.904	10.167	8.242	6.119	10.198	5.486000000000001	5.861000000000001	9.544	9.199	5.926	3.2230000000000003	Mrpl22	0.00025289352521882386	-0.0010763429807077406
NM_175246	NM_175246	chr4	125066693	125074043	+	2319.0	1	Snip1|2410133M08Rik|RP23-325M14.6|4 D2.2|4|protein-coding	25.915	26.825	21.816	27.296	14.647	20.511999999999997	19.223	15.841	20.267	9.913	12.335999999999999	19.258	23.018	8.276	10.635	Snip1	0.0005039807088308005	0.0011639249476959681
NM_030248	NM_030248	chr11	96907786	96916481	-	1859.0	1	Cdk5rap3|1810007E24Rik|BC002318|C53|C81486|HSF-27|IC53|MST016|RP23-353J21.7|11 D|11|protein-coding	20.289	17.739	17.909000000000002	20.387999999999998	19.829	15.852	11.357000000000001	11.13	13.030999999999999	10.544	7.1739999999999995	16.162	16.493	9.519	8.747	Cdk5rap3	0.0003037073307509789	0.0031382233427686076
NM_001009947	NM_001009947	chrX	35888832	36076562	+	6610.0	1	Dock11|5033414A21Rik|8030476J24|Zizimin2|sph238|RP23-339O19.3|X A3.2|X|protein-coding	17.537	30.173000000000002	34.65	21.951	29.541	24.634	31.642	38.115	30.564	41.33	43.263000000000005	24.07	20.366	37.604	36.795	Dock11	-0.0006581031483601399	-0.00914398872282799
NM_177171	NM_177171	chr12	51875873	51971321	-	7723.0	1	Heatr5a|C230081H03Rik|D930036F22Rik|mKIAA1316|-|12 C1|12|protein-coding	5.432	5.496	7.504	5.324	15.47	6.061	6.6370000000000005	7.682	6.984	12.522	12.582	5.364	4.861000000000001	16.016	13.574000000000002	Heatr5a	-0.00036769952631299354	-0.0008305250964469049
NM_020603	NM_020603	chr17	33940723	33949695	+	2147.0	1	Wdr46|2310007I04Rik|Bing4|C78447|C78559|-|17 B1|17|protein-coding	57.678999999999995	45.178999999999995	43.261	53.681999999999995	39.997	39.203	34.823	28.517	35.199	15.985	19.143	42.771	44.458999999999996	21.041	20.119	Wdr46	0.0009891840767764757	0.005979488865517926
NM_023835	NM_023835	chr7	104299897	104315495	-	1515.0	1	Trim12a|2310043C01Rik|Trim12|-|7 E3|7|protein-coding	11.507	11.378	21.462	5.627999999999999	49.891000000000005	11.219000000000001	14.370999999999999	18.163	11.309000000000001	28.026999999999997	31.285	9.882	9.602	53.674	41.497	Trim12a	-0.0013298750572419116	0.0023487636211288743
NM_001141931	NM_001141931	chr2	60751953	60881438	-	2479.0	1	Rbms1|2600014B10Rik|AI255215|MSSP-1|MSSP-2|MSSP-3|YC1|RP23-318H20.1|2|2 C3|protein-coding	19.373	30.615	30.967	21.351999999999997	42.461000000000006	24.381999999999998	28.775	41.958	31.195	49.361000000000004	45.93899999999999	28.48	24.398000000000003	53.815	51.198	Rbms1	-0.0011009218810508288	-0.0009629765638065978
NM_080554	NM_080554	chr2	34852089	34870962	-	2030.0	1	Psmd5|1500032A03Rik|AW475925|S5b|W91691|mKIAA0072|RP23-9N11.1|2 B|2|protein-coding	40.298	36.900999999999996	28.77	38.622	22.412	29.833000000000002	30.113000000000003	22.291	28.303	12.960999999999999	17.852999999999998	29.526	31.504	11.818	15.095	Psmd5	0.0007127710518649204	0.0005554818939227485
NM_017375	NM_017375	chr19	18580364	18631813	-	1702.0	1	Ostf1|C78236|SH3P2|Sh3d3|-|19 B|19 13.17 cM|protein-coding	63.034	92.637	98.331	76.612	131.55700000000002	58.11	66.141	92.454	66.543	84.676	93.681	54.948	55.49100000000001	114.811	120.859	Ostf1	-0.0024955239759991395	0.007784519113138421
NM_011941	NM_011941	chr2	119972699	120027403	+	6905.0	1	Mapkbp1|2810483F24Rik|AW123212|JNKBP-1|Jnkbp1|mKIAA0596|-|2 E5|2|protein-coding	9.517000000000001	3.9760000000000004	2.8789999999999996	10.229	1.76	9.333	7.348	3.221	7.189	2.037	2.247	9.185	11.027999999999999	1.805	2.011	Mapkbp1	0.00034837936729361746	0.0018946023924166137
NM_001159288	NM_001159288	chr11	3649494	3690370	+	5056.0	1	Morc2a|8430403M08Rik|Zcwcc1|RP23-309E11.5|11 A1|11|protein-coding	36.918	26.488000000000003	24.203000000000003	28.026999999999997	13.866	28.648000000000003	25.408	20.878	25.061999999999998	11.683	12.071	25.423000000000002	27.478	7.5920000000000005	9.482000000000001	Morc2a	0.0007974569841707025	0.0008421418252299978
NM_173869	NM_173869	chr16	36156811	36161948	+	409.0	1	Stfa2l1|-|-|16 B3|16|protein-coding	9.427	12.827	24.9	3.534	56.629	12.339	24.373	55.405	22.021	150.15	135.281	7.898	2.736	210.243	172.56099999999998	Stfa2l1	-0.007307892797533908	0.0005888150159081308
NM_025616	NM_025616	chr7	28305826	28312046	-	1166.0	1	Timm50|2810403L02Rik|AU015082|TIM50L|-|7 A3|7|protein-coding	78.281	59.305	41.531000000000006	66.9	17.248	41.79	38.391999999999996	27.401	37.912	11.673	12.969000000000001	43.534	48.946000000000005	8.764	9.919	Timm50	0.001617550234876258	0.0052596936859285225
NM_011293	NM_011293	chr5	136116691	136122947	+	580.0	1	Polr2j|14.5kDa|Polr2i|Rpb11a|Rpo2-4|-|5|5 G1|protein-coding	98.05	96.916	70.375	106.21	60.257	62.408	62.102	54.601000000000006	65.238	31.326999999999998	32.483000000000004	74.346	67.914	30.081	30.336	Polr2j	0.0017379836724087355	0.003832586341085821
NM_001029994	NM_001029994	chr8	122376616	122417360	+	3712.0	1	Zc3h18|1190001B23Rik|5830416A07Rik|Nhn1|-|8 E1|8|protein-coding	43.963	37.884	29.925	39.732	23.983	24.394000000000002	24.753	22.314	22.925	13.0	15.880999999999998	26.616999999999997	30.689	15.662	13.514000000000001	Zc3h18	0.0006361862653374826	0.002233503306177676
NM_001170401	NM_001170401	chr12	78961795	78983478	-	3651.0	1	Tmem229b|6330442E10Rik|9830138K24|AU019070|-|12 C3|12|protein-coding	4.121	5.672000000000001	7.886	4.166	15.902000000000001	5.2589999999999995	5.4479999999999995	6.13	5.43	9.311	9.139	4.817	4.5360000000000005	10.017999999999999	10.517999999999999	Tmem229b	-0.00025129020889554663	1.1324044314221757e-05
NM_023479	NM_023479	chr11	64979035	65002076	+	2754.0	1	Elac2|1110017O07Rik|D11Wsu80e|Hpc2|RP23-219K7.1|11 B3|11 40.42 cM|protein-coding	22.963	20.568	12.4	25.791999999999998	10.588	15.418	13.83	8.841000000000001	16.089000000000002	7.093999999999999	5.689	17.854	16.863	5.678999999999999	4.235	Elac2	0.0005578987788027561	0.0009690057319501115
NM_011882	NM_011882	chr1	153749426	153764221	+	4747.0	1	Rnasel|E230029I04Rik|-|1|1 G2|protein-coding	4.238	7.13	10.312999999999999	3.242	18.732	8.603	11.401	16.619	11.537	23.541999999999998	28.805	6.9239999999999995	5.045	29.193	29.34	Rnasel	-0.0010401372614604043	-0.004084210951553484
NM_178403	NM_178403	chr5	23740165	23783711	-	3872.0	1	Pus7|C330017I15Rik|-|5 A3|5|protein-coding	23.194000000000003	15.933	11.102	24.941999999999997	3.405	19.326	15.581	9.487	13.048	1.9340000000000002	4.802	18.433	18.511	1.786	2.259	Pus7	0.0006576476802452819	0.001227487797158897
NM_001102650	NM_001102650	chr11	100429352	100441089	-	1389.0	1	Nt5c3b|2610037D24Rik|AI841843|C330027I04Rik|Nt5c3l|RP23-392I3.10|11 D|11|protein-coding	22.146	25.929000000000002	28.296999999999997	25.127	21.514	18.500999999999998	14.997	21.026	17.999000000000002	14.769	13.849	21.631	21.229	12.425999999999998	9.18	Nt5c3b	0.000393479393902606	-0.00035395099309548585
NM_018860	NM_018860	chr10	128548110	128549168	-	443.0	1	Rpl41|1810055P16Rik|2210411K19Rik|-|10 D3|10|protein-coding	315.20799999999997	245.94	157.873	262.454	179.25599999999997	103.18299999999999	97.335	92.932	96.631	41.75	53.38399999999999	119.444	184.52599999999998	41.916000000000004	57.233999999999995	Rpl41	0.00412492497239287	0.04163739424148915
